longitude,latitude,pt_nome,pt_descric,pt_enderec
-46.52949050575572,-23.53089772088817,"TERM. METRÔ VILA MATILDE , 0",R ANTONIO LAMANNA/ R MAJOR ANGELO ZANCHI,ANTONIO LAMANNA/ R MAJOR ANGELO ZANCHI
-46.49988583465031,-23.50738473979137,"R. BOLÍVAR RIBEIRO BOAVENTURA , 254",R CAETANO LOPES/ R INDALECIO DA COSTA,CAETANO LOPES/ R INDALECIO DA COSTA
-46.44318729448712,-23.51223355363337,"AV. PIRES DO RIO , 1799",R ALMECEGUEIRAS/ R ACUTIREMBIU,ALMECEGUEIRAS/ R ACUTIREMBIU
-46.73929556513828,-23.58392909703198,"R. ARI DOS SANTOS , 37",,
-46.48878390338547,-23.51456567550642,"ESTR. DE MOGI DAS CRUZES , 1088",R GEN FERREIRA DE AZEVEDO/ R JOÃO QUEIRÓS,GEN FERREIRA DE AZEVEDO/ R JOÃO QUEIRÓS
-46.74841498855784,-23.43818977006925,"R. FRANCISCO DA CUNHA MENEZES , 1189",R SONETO DE AGOSTO/ R SEM NOME,SONETO DE AGOSTO/ R SEM NOME
-46.67529195399403,-23.62666672066695,"AV. JORN. ROBERTO MARINHO , 565",R ZACARIAS DE GOIS/ R JOAO ALVARES SOARES,ZACARIAS DE GOIS/ R JOAO ALVARES SOARES
-46.47868086370134,-23.55102648344851,"R. CESAR DIAS , 0",R DAVI BANDERALI/ AV ITAQUERA,DAVI BANDERALI/ AV ITAQUERA
-46.76277112697947,-23.65398285623003,"TERM. CAPELINHA - PLAT. 5 , 0",R JOAO FRANCISCO DELMAS/ AV CARLOS CALDEIRA FILHO,JOAO FRANCISCO DELMAS/ AV CARLOS CALDEIRA FILHO
-46.50602561803797,-23.5556795422045,"R. ARMANDO ENNIO LONA , 374",R DURIAO/ R HABENARIAS,DURIAO/ R HABENARIAS
-46.71598849609121,-23.6605386900874,"R. ALEXANDRE DE GUSMÃO , 572",572 op /R. OLINDA,572 op /R. OLINDA
-46.64407153402174,-23.53402004042687,"TERM. PRINCESA ISABEL , 0",AV RIO BRANCO/ R DOS GUAIANAZES,AV RIO BRANCO/ R DOS GUAIANAZES
-46.69581830881611,-23.76339417720584,"AV. ANTÔNIO CARLOS BENJAMIM DOS SANTOS , 3060",Rua Opção Brasil Natal,ua Opção Brasil Natal
-46.56236512052469,-23.56282267436359,"AV. VER. ABEL FERREIRA , 0",R PROFESSOR GIULIANI/ R JACOB FATH,PROFESSOR GIULIANI/ R JACOB FATH
-46.65193230301173,-23.58214084970141,"AV. VINTE E TRÊS DE MAIO , 0",RUA CURITIBA / Acesso a Av. Pedro Alvares Cabral,UA CURITIBA / Acesso a Av. Pedro Alvares Cabral
-46.62712750980474,-23.582476775814,"AV. LINS DE VASCONCELOS , 2384",R. POTUNDUVA / R. ISMÊNIA DOS SANTOS,POTUNDUVA / R. ISMÊNIA DOS SANTOS
-46.69052595477947,-23.58936793038607,"AV. DAS NAÇÕES UNIDAS , 10695",AV PRESIDENTE JUSCELINO KUBITSCHEK/ TUNEL SEBASTIAO CAMARGO,AV PRESIDENTE JUSCELINO KUBITSCHEK/ TUNEL SEBASTIAO CAMARGO
-46.72020363027642,-23.61142291953613,"R. DR. FLÁVIO AMÉRICO MAURANO , 831",Rua Viriato Corrêa,ua Viriato Corrêa
-46.64340516429152,-23.64321455411047,"R. FARJALLA KORAICHO , 360",R DOS CAPINANS/ R DAS CASUARINAS,DOS CAPINANS/ R DAS CASUARINAS
-46.54880536706838,-23.52404280758734,"R. COM. CANTINHO , 524",R CAPITAO AVELINO CARNEIRO/ R CAPITAO JOAO CESARIO,CAPITAO AVELINO CARNEIRO/ R CAPITAO JOAO CESARIO
-46.77671502404247,-23.64999991471008,"R. LIMBANI , 651",R JOSE RAMOS FERNANDES/ R GUNTUR,JOSE RAMOS FERNANDES/ R GUNTUR
-46.66091392560719,-23.66983348759076,"R. FREI JOÃO DO ROSÁRIO , 747",RUA GUIOMAR BRANCO DA SILVA,UA GUIOMAR BRANCO DA SILVA
-46.67373331393621,-23.52573216367037,"AV. FRANCISCO MATARAZZO , 1150",R ENGENHEIRO STEVENSON/ PC SOUSA ARANHA,ENGENHEIRO STEVENSON/ PC SOUSA ARANHA
-46.58685232610106,-23.44253628158649,"R. ODILON DANTAS CORTEZ , 306",R CARLOS MARTEL/ EST DE FURNAS,CARLOS MARTEL/ EST DE FURNAS
-46.53796118676021,-23.6032444234737,"R. LISA ANSORGE , 388",R HILEIA AMAZONICA/ R JACITARA TIPITI,HILEIA AMAZONICA/ R JACITARA TIPITI
-46.68536827676431,-23.50814327569967,"R. CARLOS PORTO CARREIRO , 30",,
-46.6321793247936,-23.62395560659552,"R. PROF. APRÍGIO GONZAGA , 787",R DOM VICOSO/ R GIRAU DO PONCIANO,DOM VICOSO/ R GIRAU DO PONCIANO
-46.52790351644995,-23.53166671284721,"AV. CDE. DE FRONTIN , 0",PC BENJAMIN SCHALCH/ VDTO DONA MATILDE,PC BENJAMIN SCHALCH/ VDTO DONA MATILDE
-46.69801960474502,-23.67266658383227,"AV. ENG. EUZÉBIO STEVAUX , 1469",R MARIA CLARA MARTINS DA SILVEIRA/ R GURIU,MARIA CLARA MARTINS DA SILVEIRA/ R GURIU
-46.72682282614446,-23.53836726241297,"AV. QUEIROZ FILHO , 887",R APERCA/ R BAUMANN,APERCA/ R BAUMANN
-46.70283428628237,-23.46262552886699,"R. ENCRUZILHADA DO SUL , 295",R FATIMA DO SUL/ R D (V. SIQUEIRA-BRASI),FATIMA DO SUL/ R D (V. SIQUEIRA-BRASI)
-46.49122872589681,-23.56048747774077,"R. ALFREDO PIMENTA , 178",,
-46.51989134315497,-23.60190137677134,"AV. PROF. LUIZ IGNÁCIO ANHAIA MELLO , 8579",R PAULO PONTES/ R CORONEL MARQUES SANTIAGO,PAULO PONTES/ R CORONEL MARQUES SANTIAGO
-46.6390861889206,-23.64657752658228,"TERM. JABAQUARA , 0",AV ENGENHEIRO ARMANDO DE ARRUDA PEREIRA/ R ANITA COSTA,AV ENGENHEIRO ARMANDO DE ARRUDA PEREIRA/ R ANITA COSTA
-46.63644453721437,-23.55173393949798,"AV. VINTE E TRÊS DE MAIO , 0",VIADUTO DONA PAULINIA/ VDTO BRIGADEIRO LUIZ ANTONIO,VIADUTO DONA PAULINIA/ VDTO BRIGADEIRO LUIZ ANTONIO
-46.66015734089084,-23.55103601173282,"AV. ANGÉLICA , 2201",R CORONEL JOSE EUSEBIO/ R MACEIO,CORONEL JOSE EUSEBIO/ R MACEIO
-46.40587241789314,-23.56800919610536,"R. DR. GUILHERME DE ABREU SODRE , 1138",RUA REGRESSO FELIZ,UA REGRESSO FELIZ
-46.57191025444565,-23.50027498066549,"R. KOBE , 461",R DO CHECHEU/ PC NAKADARI,DO CHECHEU/ PC NAKADARI
-46.73896516315626,-23.41017086725059,"R. TARCON , 74",R TIBURNO/,TIBURNO/
-46.63741851130626,-23.55690691936049,"AV. VINTE E TRÊS DE MAIO , 0",VDTO CONDESSA DE SAO JOAQUIM/ R JACEGUAI,VDTO CONDESSA DE SAO JOAQUIM/ R JACEGUAI
-46.72062234552049,-23.40165485192249,"AV. RAIMUNDO PEREIRA DE MAGALHÃES , 17832",MUNICIPIO DE CAIEIRAS,MUNICIPIO DE CAIEIRAS
-46.66729060762407,-23.45563745664814,"R. MIN. LINS DE BARROS , 706",R JOSE MARIA PEIXOTO/ R CLAUDIO GONZAGA DE SOUZA,JOSE MARIA PEIXOTO/ R CLAUDIO GONZAGA DE SOUZA
-46.76523616407196,-23.63727793718542,"R. HENRIQUE COUBE , 183",Rua João Miguel Fernandes Coelho,ua João Miguel Fernandes Coelho
-46.64205633923662,-23.5956867607833,"R. BOTUCATU , 536",R DOUTOR DIOGO DE FARIA/ R BORGES LAGOA,DOUTOR DIOGO DE FARIA/ R BORGES LAGOA
-46.76426718699076,-23.63298995327588,"R. LUIZA DE CASTRO NASCIMENTO , 193",R BENEDITA DA SILVA PINTO/ AV MANOEL DA SILVA SAMELO,BENEDITA DA SILVA PINTO/ AV MANOEL DA SILVA SAMELO
-46.74090258401734,-23.57453514330822,"AV. NSA. SRA. DA ASSUNÇÃO , 84",R MARINHA DE MOURA PIMENTA/ R ANA MARIA RAMOS,MARINHA DE MOURA PIMENTA/ R ANA MARIA RAMOS
-46.6922900934333,-23.54471513350441,"R. HEITOR PENTEADO , 1527",R RODRIGO LOBATO/ R MINISTRO SINEZIO ROCHA,RODRIGO LOBATO/ R MINISTRO SINEZIO ROCHA
-46.50847748829015,-23.58754540740258,"R. AMÉLIA VANSO MAGNOLI , 120",AV BARREIRA GRANDE/ R FREDERICO QUÉRCIA,AV BARREIRA GRANDE/ R FREDERICO QUÉRCIA
-46.73953358315973,-23.57811412346404,"AV. COM. ALBERTO BONFIGLIOLI , 680",R JOSE BILCHER/ R CELIO MANOEL VIEIRA,JOSE BILCHER/ R CELIO MANOEL VIEIRA
-46.44389713842506,-23.5561953593104,"R. BARTOLOMEU FERRARI , 116",115,115
-46.39422452132175,-23.56642716934659,"R. FLAMíNIO TRESTI , 43",R RUBENS BORBA ALVES DE MORAES/ AV UTARO KANAI,RUBENS BORBA ALVES DE MORAES/ AV UTARO KANAI
-46.77583985352457,-23.70136868572802,"R. NOVA PROVIDENCIA , 1000",R DOUGLAS/ R ANTIGO CONTINENTE,DOUGLAS/ R ANTIGO CONTINENTE
-46.70357865038811,-23.64596671810621,"R. CDE. DE ITU , 134",R CORONEL LUIS BARROSO/ R DOUTOR ANTONIO BENTO,CORONEL LUIS BARROSO/ R DOUTOR ANTONIO BENTO
-46.55231210065603,-23.59322150987389,"R. PE. PEDRO ROTA , 365",R PROFESSOR ALDEBAR DE CASTRO/ R DOUTOR MIGUEL BOMBARDA,PROFESSOR ALDEBAR DE CASTRO/ R DOUTOR MIGUEL BOMBARDA
-46.4569360622852,-23.54639844091902,"R. SEN. GEORGINO AVELINO , 413",RUA BAIXADA SANTISTA / RUA ROSARIA TUDDA,UA BAIXADA SANTISTA / RUA ROSARIA TUDDA
-46.48069402634415,-23.49844272404544,"R. GUILHERME DE OLIVEIRA SA , 567",R ANTONIO TERTULIANO,ANTONIO TERTULIANO
-46.62935592652379,-23.45527734807615,"AV. LUIZ CARLOS GENTILE DE LAET , 1325",RUA MARIA LOPES/ RUA JATEI,UA MARIA LOPES/ RUA JATEI
-46.67062084731396,-23.66893552000421,"AV. YERVANT KISSAJIKIAN , 850",R AMARO DA ROCHA/ R LUIS DA GAMA ROSA,AMARO DA ROCHA/ R LUIS DA GAMA ROSA
-46.65247802099856,-23.66269549444959,"R. PROF. NELSON DE SENA , 920",R CORONEL TEODORO FERREIRA/ R DIOGO VASCONCELOS,CORONEL TEODORO FERREIRA/ R DIOGO VASCONCELOS
-46.75409791000014,-23.4472797461938,"R. FÉLIX BOGADO , 730",AL.  DAS PALMEIRAS,AL.  DAS PALMEIRAS
-46.4140394497805,-23.53855735141112,"AV. NORDESTINA , 7258",AV SANSAO CASTELO BRANCO/ R PASCOAL DIORIO,AV SANSAO CASTELO BRANCO/ R PASCOAL DIORIO
-46.70686320002174,-23.47799747224108,"AV. FUAD LUTFALLA , 1376",RUA RAFAEL ALVES,UA RAFAEL ALVES
-46.5030638510995,-23.49474080547245,"R. CARLOS BARBOSA , 365",R ARNALDO VIEIRA/ R PORTO DE MOZ - PQ. MUNIC. VILA SILVIA,ARNALDO VIEIRA/ R PORTO DE MOZ - PQ. MUNIC. VILA SILVIA
-46.74696175060915,-23.51127444130248,"R. PAÚVA , 438",R FRANCISCO GLICERIO DE FREITAS/ R PARANAVAI,FRANCISCO GLICERIO DE FREITAS/ R PARANAVAI
-46.58329738717866,-23.43334931229979,"ESTR. DA CACHOEIRA , 700",TR ANTONIO VALERIANO/ R NELSON DE LIMA PIAUHY DOURADO,TR ANTONIO VALERIANO/ R NELSON DE LIMA PIAUHY DOURADO
-46.61417906323372,-23.45247331652239,"AV. SEN. JOSÉ ERMÍRIO DE MORAES , 308",R JOAO BORGES PEREIRA/ R MARCIANO,JOAO BORGES PEREIRA/ R MARCIANO
-46.49376497005943,-23.48274983207299,"R. DR. ASSIS RIBEIRO , 7162",R CISPER,CISPER
-46.67830647518826,-23.46741543623815,"AV. PE. ORLANDO GARCIA DA SILVEIRA , 717",R FRANCISCO VIEIRA SERVAS/ R FILIPE VIEIRA,FRANCISCO VIEIRA SERVAS/ R FILIPE VIEIRA
-46.78478371594527,-23.71944363246745,"ESTR. DO M BOI MIRIM , 8852",R LENDINARA/ EST DA CACHOEIRINHA,LENDINARA/ EST DA CACHOEIRINHA
-46.64059621891253,-23.6342015858087,"METRÔ CONCEIÇÃO , 0",GUATAPARA,GUATAPARA
-46.72386121516526,-23.43194472647586,"ESTR. DE TAIPAS , 3610",R S DE JORGE/ VE BOBBY SANDS,S DE JORGE/ VE BOBBY SANDS
-46.49554950717971,-23.61370825329913,"AV. SAPOPEMBA , 11604",R SOLDADO CANDIDO DA LUZ PAIVA/ R CABO FLEURY SILVA,SOLDADO CANDIDO DA LUZ PAIVA/ R CABO FLEURY SILVA
-46.74025967367827,-23.55002224998422,"AV. KENKITI SIMONOTO , 95",R TRES ARAPONGAS/ AV JAGUARE,TRES ARAPONGAS/ AV JAGUARE
-46.63699933726217,-23.6085886888003,"R. ORIÇANGA , 34",AV JABAQUARA/ R CARAMURU,AV JABAQUARA/ R CARAMURU
-46.60280772508769,-23.57917971950902,"R. DOS SOROCABANOS , 680",R BENTO VIEIRA/ R SILVA BUENO,BENTO VIEIRA/ R SILVA BUENO
-46.64902293404882,-23.69625133595277,"ESTR. DO ALVARENGA , 2535",RUA BENTO JOSE BORBA,UA BENTO JOSE BORBA
-46.74580773865245,-23.51757540999306,"AV. MARGINAL DIREITA DO RIO TIETÊ , 2500",R PE.  FRANCISCO BARRETO,PE.  FRANCISCO BARRETO
-46.6280043648641,-23.62248760089916,"AV. PROF. ABRAÃO DE MORAIS , 2250",R FRANCISCO TAPAJOS/ R ELISA SILVEIRA,FRANCISCO TAPAJOS/ R ELISA SILVEIRA
-46.64253852530358,-23.54031200800197,"PÇA. JÚLIO MESQUITA , 0",R AURORA/ R VITORIA,AURORA/ R VITORIA
-46.41099356150178,-23.51331245547225,"AV. TEODORO BERNARDO DO NASCIMENTO , 1318",R JOSE AUGUSTO LOBO/ VEL QUINZE,JOSE AUGUSTO LOBO/ VEL QUINZE
-46.45011915418979,-23.53627046634388,"R. JOSÉ OITICICA FILHO , 122",R URSULINA D ANGELO/ R DOUTOR AURELIANO BARREIROS,URSULINA D ANGELO/ R DOUTOR AURELIANO BARREIROS
-46.51364464517451,-23.52903368314722,"R. ASTORGA , 482",R JANDAIA DO SUL/ R JAGUARIAIVA,JANDAIA DO SUL/ R JAGUARIAIVA
-46.62155042707405,-23.62014159243851,"R. RIBEIRO LACERDA , 308",R ARTUR DIAS/ R CARLOS TIAGO PEREIRA,ARTUR DIAS/ R CARLOS TIAGO PEREIRA
-46.64375127238227,-23.61099069788041,"AV. SEN. CASEMIRO DA ROCHA , 1150",,
-46.61449175626602,-23.54151792093463,"AV. RANGEL PESTANA , 2118",R JOAQUIM NABUCO/ R GOMES CARDIM,JOAQUIM NABUCO/ R GOMES CARDIM
-46.77260927824558,-23.87428591687334,"R. BENEDITO SCHUNCK , 0",R BENEDITO SCHUNCK/ R DAS ORQUIDEAS,BENEDITO SCHUNCK/ R DAS ORQUIDEAS
-46.45931999301779,-23.56079738358933,"R. RIO DO VERÍSSIMO , 229",R SANTA MARCELINA/ R CACHOEIRA DA ILHA,SANTA MARCELINA/ R CACHOEIRA DA ILHA
-46.58308337269623,-23.43813029033025,"R. USHIKICHI KAMIYA , 1354",RUA ANTONIO QUINTILIANO/RUA PORFIRIO VERA CRUZ,UA ANTONIO QUINTILIANO/RUA PORFIRIO VERA CRUZ
-46.68723043010991,-23.74920521445302,"AV. DA. BELMIRA MARIN , 2328",R ANTONIO JOSE ESCUDEIRO/ R EZEQUIEL LOPES CARDOSO,ANTONIO JOSE ESCUDEIRO/ R EZEQUIEL LOPES CARDOSO
-46.52871024418214,-23.60915137023756,"R. IRMÃ MARIA UMBELINA , 108",R ANA CLARA/ R CORONEL AUGUSTO CELSO DE MOURA,ANA CLARA/ R CORONEL AUGUSTO CELSO DE MOURA
-46.71198396252097,-23.53481723486228,"R. CERRO CORA , 1842",R JAPUANGA/ AV SAO GUALTER,JAPUANGA/ AV SAO GUALTER
-46.79364374861827,-23.68864079411417,"R. LUAR DO SERTÃO , 431",R CASTELLAMMARE/ R CAPANNORI,CASTELLAMMARE/ R CAPANNORI
-46.75892517690881,-23.64885186759187,"AV. CARLOS CALDEIRA FILHO , 0",R ROGERIO DE PAULA BRITO,ROGERIO DE PAULA BRITO
-46.40891454777903,-23.52246740849132,"AV. TEODORO BERNARDO DO NASCIMENTO , 452",R MANOEL FELIZ QUERINO/ R TABAUNA,MANOEL FELIZ QUERINO/ R TABAUNA
-46.48750961301617,-23.6025582794978,"AV. MIN. JOSÉ AMÉRICO DE ALMEIDA , 468",RUA DOMENICO EGÍDIO,UA DOMENICO EGÍDIO
-46.71989068676984,-23.59578398781915,"AV. JORGE JOÃO SAAD , 1110",Próximo ao estádio do Morumbi,Próximo ao estádio do Morumbi
-46.72092602798483,-23.49388644259192,"R. MANUEL FURTADO , 332",R ROSALIO JOSE DA CONCEICAO/ R FERDINANDO RUTINI,ROSALIO JOSE DA CONCEICAO/ R FERDINANDO RUTINI
-46.67869033168795,-23.50843225496733,"R. JOSÉ PAPATERRA LIMONGI , 0",RUA DOMINGOS MARCHETTI/RUA FRANCISCO RODRIGUES NUNES,UA DOMINGOS MARCHETTI/RUA FRANCISCO RODRIGUES NUNES
-46.58836767332601,-23.62949145401997,"R. TITO OLIANI , 953",RUA DORCAS CORREIA AMARAL,UA DORCAS CORREIA AMARAL
-46.6696229746109,-23.63447066953648,"R. JOAQUIM NABUCO , 2002",AV. WASHINGTON LUIS,AV. WASHINGTON LUIS
-46.48205585882275,-23.54415852389379,"R. PE. VÍTOR MARIANO , 179",R PADRE MANUEL BARRETO/ AV PADRE ESTANISLAU DE CAMPOS,PADRE MANUEL BARRETO/ AV PADRE ESTANISLAU DE CAMPOS
-46.76009424441511,-23.62647296982498,"R. DIOGO MARTINS , 95",Rua Cardoso Moreira,ua Cardoso Moreira
-46.72677182506265,-23.8277879852681,"TERM. PARELHEIROS , 0",R QUINZE/ R GENTIL SCHUNCK ROSCHEL,QUINZE/ R GENTIL SCHUNCK ROSCHEL
-46.62346753506781,-23.58405675812093,"R. PERO CORREIA , 368",,
-46.46111281587813,-23.60811917785496,"R. SOL , 448",RUA PERSEU,UA PERSEU
-46.63763213931955,-23.66449244302388,"AV. ENG. ARMANDO DE ARRUDA PEREIRA , 4572",R ADELAIDE AUGUSTA CAMARA/ R DELTA,ADELAIDE AUGUSTA CAMARA/ R DELTA
-46.65839289159298,-23.68579740962808,"R. OSCAR DE BARROS , 579",RUA BENEDITO GOMES,UA BENEDITO GOMES
-46.64170867910772,-23.78750591175711,"ESTR. ITAQUAQUECETUBA , 9820",R ALICE CANDIDA SILVEIRA/ EST DO BORORE,ALICE CANDIDA SILVEIRA/ EST DO BORORE
-46.69051210662653,-23.54520912612614,"AV. POMPEIA , 2551",R VALDIR NIEMAYER/ PC NOSSA SENHORA DO CARMO,VALDIR NIEMAYER/ PC NOSSA SENHORA DO CARMO
-46.74848461355509,-23.54749228521181,"AV. BOLONHA , 29",PC HENRIQUE DUMONT VILLARES/ R MARSELHA,PC HENRIQUE DUMONT VILLARES/ R MARSELHA
-46.55471730731077,-23.52700981155495,"TERM. ARICANDUVA , 0","Av. Airton Pretini, 86 - Penha","Av. Airton Pretini, 86 - Penha"
-46.70263707478608,-23.52489725162119,"R. MONTEIRO DE MELO , 446",R CORIOLANO/ R CLELIA,CORIOLANO/ R CLELIA
-46.39288768724702,-23.52110536812568,"R. MANUEL ÁLVARES PIMENTEL , 662",R  JOÃO ESTEVES ROBALO,JOÃO ESTEVES ROBALO
-46.46170174668194,-23.62684309619742,"AV. RODOLFO PIRANI , 293",R DOM BERNARDO RODRIGUES/ R CIPRIANO DO BRASIL,DOM BERNARDO RODRIGUES/ R CIPRIANO DO BRASIL
-46.53532630480406,-23.57528454016707,"R. TEOFRASTO , 282",AV ANTONIO MANOGRASSO/ R ANGELO ROMAO,AV ANTONIO MANOGRASSO/ R ANGELO ROMAO
-46.68567833914129,-23.48916036096731,"R. STA. ÂNGELA , 0",,
-46.65045604807234,-23.6597645014957,"AV. JOSÉ ESTEVÃO DE MAGALHÃES , 545",AV BENIGNO CARRERA/ R SUZANNA WHITAKER DALMASCO,AV BENIGNO CARRERA/ R SUZANNA WHITAKER DALMASCO
-46.75353850697464,-23.56619521716012,"AV. DO RIO PEQUENO , 898",R D. IDILIO JOSE SOARES/ R MTO. SISTO MECHETTI,D. IDILIO JOSE SOARES/ R MTO. SISTO MECHETTI
-46.79329581438587,-23.67049487302464,"R. CARLOS BLUM , 302",R BRAS ALBANESE/ AV DOUTOR SALVADOR ROCCO,BRAS ALBANESE/ AV DOUTOR SALVADOR ROCCO
-46.69674272792256,-23.64009672403671,"AV. VER. JOSÉ DINIZ , 141",R MARECHAL DEODORO/ AV ADOLFO PINHEIRO,MARECHAL DEODORO/ AV ADOLFO PINHEIRO
-46.73597389747113,-23.49523848042644,"AV. DO ANASTÁCIO , 1485",OPOSTO Á R. CEL.  JOAQUIM MONTEIRO,OPOSTO Á R. CEL.  JOAQUIM MONTEIRO
-46.70968347165294,-23.68288757291213,"AV. LEBLON , 447",PC LISBOA/ R JOSE GERALDO ALVES CURSINO,PC LISBOA/ R JOSE GERALDO ALVES CURSINO
-46.65698295723315,-23.67022147435769,"R. ICATURAMA , 131",Rua Milton da Luz Motta,ua Milton da Luz Motta
-46.76371143138473,-23.56342925913764,"R. PE. PAULO CANELLE , 630",R EMILIO DE CAVALIERI/ AV GUSTAVO BERTHIER,EMILIO DE CAVALIERI/ AV GUSTAVO BERTHIER
-46.45480278024274,-23.63397004436669,"R. MORRO DAS PEDRAS , 21",TR LUNARDO,TR LUNARDO
-46.69684339211008,-23.73692229685306,"TERM. GRAJAÚ , 0",R ALEXANDER BORODIN/ R FRANCESCO GEMINIANI,ALEXANDER BORODIN/ R FRANCESCO GEMINIANI
-46.5675543363723,-23.48698102728397,"R. CARLOS CALVO , 10",,
-46.69690972700284,-23.63995772514041,"AV. ADOLFO PINHEIRO , 1500",R MARECHAL DEODORO/ AV VEREADOR JOSE DINIZ,MARECHAL DEODORO/ AV VEREADOR JOSE DINIZ
-46.63883452417523,-23.549694955522,"TERM. BANDEIRA , 0",R SANTO ANTONIO/ R SANTO AMARO,SANTO ANTONIO/ R SANTO AMARO
-46.51632057282541,-23.54362162588434,"AV. BRASILIO PEREIRA DE MELO , 71",AV. WALDEMAR CARLOS PEREIRA,AV. WALDEMAR CARLOS PEREIRA
-46.70391183440947,-23.59176595888746,"R. ENG. OSCAR AMERICANO , 1000",R ICARO SYDOW/ R DOUTOR WILTON PAES DE ALMEIDA,ICARO SYDOW/ R DOUTOR WILTON PAES DE ALMEIDA
-46.48971568982314,-23.57473840982641,"R. JOSÉ DA COSTA DE ANDRADE , 105",PRÉDIO PALCO PICASSO,PRÉDIO PALCO PICASSO
-46.78732794394081,-23.64748195695516,"ESTR. PIRAJUSSARA-VALO VELHO , 426",AV CANTOS DO AMANHECER/ R JAIME BALMER,AV CANTOS DO AMANHECER/ R JAIME BALMER
-46.43425535864285,-23.51543951339834,"R. CARDON , 348",AV LARA CAMPOS/ R GABRIEL GARCIA,AV LARA CAMPOS/ R GABRIEL GARCIA
-46.75778468057901,-23.50530049935762,"AV. CANDIDO PORTINARI , 1301",R DR. NICOLAU CIANCIO/ R ANTONIO BECA,DR. NICOLAU CIANCIO/ R ANTONIO BECA
-46.63480016036797,-23.66527743125768,"R. LUIZ AUGUSTO PASCHOAL , 3",Rua Wilson Kawanami,ua Wilson Kawanami
-46.73521193295157,-23.48673851594274,"AV. MUTINGA , 886",R BENEDITO PEREIRA / R. FRANCISCO SAVÉRIO ORLANDI,BENEDITO PEREIRA / R. FRANCISCO SAVÉRIO ORLANDI
-46.6328015836845,-23.54708694952549,"VIAD. BOA VISTA , 0",PATEO DO COLLEGIO/R. ANCHIETA,PATEO DO COLLEGIO/R. ANCHIETA
-46.57851698306735,-23.56338171892285,"R. PIRASSUNUNGA , 826",RUA IBIRÁ,UA IBIRÁ
-46.45603010954903,-23.53479249010515,"AV. CAMPANELLA , 2350",R REVERENDO ALCIDES FRANCO/ R SARGENTO PEDRO DOS SANTOS,REVERENDO ALCIDES FRANCO/ R SARGENTO PEDRO DOS SANTOS
-46.63094051901053,-23.57048584017016,"AV. TURMALINA , 178",PC GENERAL POLIDORO/ R ALABASTRO,PC GENERAL POLIDORO/ R ALABASTRO
-46.70414957311539,-23.66695462703708,"R. GALENO DE CASTRO , 479",Rua Álvaro Gomes dos Réis,ua Álvaro Gomes dos Réis
-46.60730380636625,-23.54448588680253,"R. INÁCIO DE ARAÚJO , 101",R VIEIRA MARTINS/ R DO HIPODROMO,VIEIRA MARTINS/ R DO HIPODROMO
-46.7240090049857,-23.49307045519542,"LGO. DA PREFEITURA , 0",R PE. GUIDO DEL TORO/ R LAUDELINO VIEIRA DE CAMPOS,PE. GUIDO DEL TORO/ R LAUDELINO VIEIRA DE CAMPOS
-46.77331794368337,-23.68144176610429,"AV. VISC. DO RIO GRANDE , 678",R. ANDREA BRIOSCO,ANDREA BRIOSCO
-46.75898775068467,-23.48190360666466,"R. CEL. JOSÉ VENÂNCIO DIAS , 417",R FAZENDA MONTE ALEGRE/ R CASPARINO DE QUADROS,FAZENDA MONTE ALEGRE/ R CASPARINO DE QUADROS
-46.67673862326706,-23.7188753173749,"R. AUGUSTO FELIPE SIMÕES , 110",R MORGADO DE SETUBAL/ R JOSE FRANCISCO DE FREITAS,MORGADO DE SETUBAL/ R JOSE FRANCISCO DE FREITAS
-46.4617831281236,-23.5151855943807,"R. RODOLPHO BARBOSA DE CASTRO , 3",AV TREVO DE SANTA MARIA/ R JACAREUBA,AV TREVO DE SANTA MARIA/ R JACAREUBA
-46.72727296642683,-23.49635645011318,"AV. RAIMUNDO PEREIRA DE MAGALHÃES , 3366",R PE. GUIDO DEL TORO/ R ROSALIO JOSE DA CONCEICAO,PE. GUIDO DEL TORO/ R ROSALIO JOSE DA CONCEICAO
